OrderID,OrderDate,ProductID,CustomerID,RegionID,ChannelID,Quantity,UnitPrice,UnitCost,DiscountAmount,NetRevenue,TotalCost,Profit
4086,2022-10-11,7,24,3,3,10,218.62,118.6,91.41,2094.83,1186.01,908.82
4087,2022-07-24,17,49,1,1,10,267.57,153.3,381.7,2294.0,1532.95,761.05
4088,2024-05-27,4,77,4,2,4,476.05,367.27,174.6,1729.59,1469.08,260.51
4089,2022-12-02,19,92,3,3,5,176.83,111.9,29.3,854.82,559.49,295.34
4090,2024-06-25,40,54,5,2,6,199.02,124.02,22.67,1171.45,744.14,427.31
4091,2024-08-12,16,35,3,1,2,153.23,98.66,43.76,262.71,197.31,65.4
4092,2024-05-17,8,97,4,1,1,160.21,127.65,3.11,157.1,127.65,29.45
4093,2024-10-04,49,68,4,3,7,430.71,261.68,355.37,2659.6,1831.76,827.84
4094,2022-06-24,9,43,3,2,9,302.95,197.72,337.09,2389.48,1779.49,609.99
4095,2023-01-26,10,46,5,2,8,25.15,12.75,27.17,174.06,102.01,72.05
4096,2023-09-23,26,9,1,1,8,176.65,119.91,80.51,1332.68,959.29,373.39
4097,2023-09-04,18,97,2,3,7,347.61,268.8,362.51,2070.79,1881.62,189.18
4098,2024-06-28,23,44,3,3,8,232.46,174.58,283.29,1576.43,1396.63,179.8
4099,2023-01-25,3,53,4,2,10,375.5,202.7,224.95,3530.03,2027.03,1503.0
4100,2024-09-16,44,8,3,2,4,426.82,299.17,42.6,1664.68,1196.66,468.01
4101,2023-02-19,11,67,4,1,4,357.49,219.4,263.48,1166.49,877.58,288.91
4102,2023-10-24,9,17,5,1,8,450.13,349.99,270.7,3330.38,2799.92,530.45
4103,2022-07-22,33,57,3,1,9,148.88,94.26,263.07,1076.86,848.3,228.56
4104,2024-01-15,23,53,1,3,10,290.4,199.8,114.35,2789.62,1997.97,791.65
4105,2022-09-01,48,58,4,2,3,272.94,193.19,132.3,686.53,579.57,106.96
4106,2024-09-15,13,31,1,1,5,460.5,305.86,122.91,2179.58,1529.31,650.26
4107,2024-01-27,50,15,4,2,8,22.68,13.45,20.82,160.65,107.63,53.02
4108,2024-03-13,33,78,2,1,4,403.09,282.53,156.04,1456.34,1130.14,326.2
4109,2022-10-09,19,76,2,2,9,332.05,236.1,469.71,2518.78,2124.93,393.84
4110,2023-11-15,20,16,4,1,7,191.88,141.0,13.35,1329.81,987.03,342.79
4111,2022-09-03,34,78,5,2,3,122.87,94.43,24.12,344.47,283.29,61.19
4112,2023-03-03,44,94,1,1,1,438.02,307.43,29.03,408.99,307.43,101.56
4113,2024-01-16,17,21,4,1,6,184.92,124.46,72.73,1036.81,746.76,290.06
4114,2024-07-31,28,37,4,1,2,74.3,47.88,16.72,131.87,95.77,36.1
4115,2022-02-01,10,87,1,3,5,436.22,251.84,248.05,1933.05,1259.21,673.84
4116,2024-07-11,42,2,5,2,3,374.02,226.76,137.28,984.77,680.29,304.48
4117,2024-11-15,21,24,2,1,8,29.44,23.33,16.52,219.0,186.66,32.34
4118,2022-02-11,19,92,3,2,3,255.31,135.05,26.12,739.81,405.16,334.65
4119,2022-08-30,38,90,1,2,8,169.03,92.13,50.16,1302.1,737.05,565.05
4120,2024-02-05,31,24,5,3,10,144.41,108.31,165.83,1278.26,1083.15,195.12
4121,2024-10-17,19,100,5,1,8,303.46,235.68,102.49,2325.2,1885.41,439.78
4122,2022-08-07,31,62,4,3,2,152.1,98.06,16.69,287.51,196.13,91.38
4123,2022-05-07,10,16,3,2,7,139.03,94.52,56.58,916.66,661.66,255.0
4124,2022-10-25,35,35,1,3,6,174.64,119.37,71.11,976.71,716.24,260.48
4125,2023-09-15,20,12,1,1,9,430.37,342.67,169.32,3703.97,3084.05,619.92
4126,2022-12-21,20,45,3,3,1,450.36,320.85,68.94,381.42,320.85,60.57
4127,2023-06-23,31,38,2,2,8,178.8,116.97,43.18,1387.24,935.75,451.49
4128,2022-03-04,31,65,2,2,10,425.16,336.26,490.43,3761.13,3362.6,398.53
4129,2024-04-26,15,58,5,3,5,445.86,254.09,173.06,2056.24,1270.47,785.77
4130,2024-06-29,1,6,5,3,4,109.98,63.12,15.5,424.43,252.47,171.96
4131,2022-07-01,19,27,3,3,4,293.15,162.31,119.86,1052.74,649.25,403.49
4132,2024-11-20,1,6,5,3,3,311.08,247.42,135.77,797.47,742.27,55.21
4133,2024-05-25,17,87,3,3,5,110.91,73.29,66.51,488.04,366.47,121.57
4134,2024-03-14,26,69,4,2,6,254.42,178.37,75.57,1450.94,1070.22,380.71
4135,2022-01-04,23,50,2,3,5,132.24,89.38,43.0,618.21,446.91,171.3
4136,2023-03-23,16,62,1,3,5,259.37,194.26,160.17,1136.66,971.29,165.37
4137,2023-05-02,1,23,5,2,4,384.09,214.84,237.99,1298.35,859.37,438.98
4138,2024-04-18,14,47,3,2,6,136.96,98.0,81.48,740.3,587.99,152.31
4139,2022-12-27,36,81,5,3,10,179.88,136.03,346.51,1452.28,1360.27,92.02
4140,2022-04-04,14,88,2,2,1,479.52,338.39,81.47,398.05,338.39,59.66
4141,2023-08-24,37,96,2,2,8,441.64,278.28,370.01,3163.14,2226.23,936.91
4142,2022-03-12,41,63,3,2,5,118.43,73.0,98.05,494.08,364.98,129.1
4143,2023-11-08,29,74,1,3,1,432.82,246.69,42.99,389.83,246.69,143.14
4144,2023-01-23,39,3,2,1,5,459.18,236.18,158.8,2137.1,1180.9,956.21
4145,2022-04-01,36,40,4,3,4,140.13,107.74,64.4,496.12,430.96,65.16
4146,2022-11-03,33,75,3,3,3,160.74,122.57,28.42,453.81,367.72,86.09
4147,2023-02-07,32,5,2,1,8,110.55,73.92,35.2,849.18,591.37,257.81
4148,2024-01-19,46,51,2,3,1,176.9,95.19,10.44,166.46,95.19,71.28
4149,2022-04-29,32,42,5,2,2,293.37,229.51,59.16,527.57,459.01,68.56
4150,2022-07-04,11,16,3,3,1,341.52,223.92,59.34,282.18,223.92,58.26
4151,2024-03-08,14,35,1,1,9,270.11,177.61,366.52,2064.44,1598.51,465.93
4152,2022-02-26,29,68,3,2,3,259.1,151.63,118.6,658.69,454.88,203.81
4153,2023-04-22,14,10,5,3,7,409.29,289.25,425.17,2439.88,2024.76,415.13
4154,2023-11-21,2,20,1,3,5,140.37,84.97,132.83,569.03,424.84,144.19
4155,2022-08-18,32,49,3,3,4,45.6,34.1,29.75,152.64,136.38,16.25
4156,2023-10-06,27,24,5,3,7,117.7,84.86,164.49,659.42,594.0,65.42
4157,2024-05-18,25,20,3,1,4,304.68,191.82,91.57,1127.15,767.3,359.85
4158,2024-03-15,26,77,5,3,1,347.33,230.94,61.48,285.84,230.94,54.9
4159,2024-06-12,17,83,1,1,5,146.77,104.4,37.19,696.68,522.01,174.66
4160,2023-04-27,49,5,4,3,3,95.66,73.34,43.89,243.09,220.01,23.08
4161,2022-08-23,1,24,4,3,9,491.88,272.87,673.74,3753.21,2455.84,1297.37
4162,2022-11-10,31,63,1,1,6,305.88,214.74,67.24,1768.02,1288.45,479.56
4163,2022-04-11,21,96,5,2,2,272.58,164.16,76.6,468.55,328.33,140.23
4164,2024-07-07,11,54,3,1,5,351.47,265.12,7.09,1750.28,1325.6,424.68
4165,2022-05-05,25,23,4,1,9,251.65,132.54,213.37,2051.52,1192.88,858.64
4166,2022-03-07,18,34,4,1,2,264.35,152.71,77.22,451.48,305.42,146.07
4167,2022-09-25,10,91,3,2,8,87.97,48.55,30.41,673.32,388.42,284.89
4168,2024-09-26,33,37,2,3,5,146.95,82.34,90.45,644.3,411.72,232.59
4169,2024-04-03,34,15,5,3,3,421.36,256.53,177.92,1086.16,769.6,316.56
4170,2022-07-10,48,75,3,1,3,256.13,145.2,120.95,647.44,435.61,211.83
4171,2024-09-09,11,99,1,3,2,74.73,41.55,4.66,144.8,83.11,61.69
4172,2023-06-16,38,90,1,3,3,348.1,263.52,203.71,840.59,790.57,50.02
4173,2024-03-13,9,76,3,2,10,402.74,205.13,107.62,3919.79,2051.28,1868.51
4174,2024-12-14,44,78,4,3,7,46.82,34.0,20.65,307.08,238.0,69.08
4175,2022-05-07,38,50,2,1,1,444.98,314.07,51.28,393.7,314.07,79.63
4176,2022-08-28,11,10,1,1,8,114.11,88.76,6.95,905.91,710.1,195.8
4177,2024-03-23,16,87,5,3,2,412.84,247.6,55.51,770.16,495.2,274.96
4178,2023-07-09,15,72,3,3,10,23.44,14.36,37.29,197.07,143.55,53.52
4179,2022-11-14,13,31,1,3,2,186.27,119.17,33.0,339.54,238.34,101.2
4180,2024-08-30,39,83,1,3,9,111.52,74.71,78.39,925.26,672.43,252.82
4181,2024-03-26,38,21,2,2,6,492.34,273.66,213.75,2740.27,1641.99,1098.29
4182,2024-09-17,44,38,3,3,8,488.42,351.16,33.71,3873.66,2809.3,1064.36
4183,2024-10-16,44,48,5,3,5,248.09,175.41,200.49,1039.94,877.06,162.88
4184,2022-06-06,17,41,2,1,2,286.95,174.09,1.54,572.36,348.19,224.17
4185,2022-06-10,15,60,5,1,10,408.32,265.08,328.04,3755.14,2650.78,1104.36
4186,2024-06-03,23,3,4,2,10,141.61,80.28,135.29,1280.79,802.77,478.02
4187,2024-02-09,23,51,1,3,4,446.61,250.54,39.27,1747.16,1002.14,745.02
4188,2024-02-24,42,7,5,3,4,161.09,104.07,45.71,598.66,416.27,182.39
4189,2024-12-17,2,55,4,2,3,220.86,130.59,92.39,570.19,391.77,178.42
4190,2022-03-04,4,95,3,3,10,200.63,100.87,135.99,1870.31,1008.65,861.66
4191,2022-07-12,19,61,3,2,8,213.36,153.9,101.68,1605.19,1231.23,373.96
4192,2022-07-29,33,39,4,1,7,429.74,326.62,66.18,2942.02,2286.31,655.71
4193,2024-05-23,8,39,2,1,7,397.22,268.72,473.13,2307.39,1881.04,426.35
4194,2024-05-08,8,78,1,3,4,358.62,205.48,145.69,1288.8,821.9,466.9
4195,2024-04-05,10,97,2,1,2,479.46,340.02,69.11,889.82,680.04,209.77
4196,2024-10-06,41,34,4,2,10,293.45,214.62,139.45,2795.01,2146.15,648.86
4197,2024-12-02,39,23,1,1,6,136.34,81.9,95.62,722.42,491.42,231.0
4198,2024-08-26,24,44,5,3,8,423.79,310.64,73.57,3316.79,2485.15,831.64
4199,2022-08-31,50,88,2,1,7,484.57,365.94,446.93,2945.06,2561.58,383.47
4200,2024-11-14,23,62,1,3,2,444.59,259.48,74.76,814.41,518.96,295.46
4201,2024-08-21,50,83,2,2,2,190.53,141.0,23.0,358.06,282.01,76.06
4202,2023-11-06,11,46,4,2,2,28.19,20.08,10.24,46.14,40.16,5.98
4203,2024-10-11,18,73,1,2,9,408.14,234.99,496.9,3176.32,2114.91,1061.41
4204,2024-03-09,49,13,4,1,9,409.16,233.22,60.05,3622.39,2099.01,1523.38
4205,2023-06-12,19,8,1,2,1,128.99,85.5,6.62,122.37,85.5,36.87
4206,2022-02-23,25,52,2,3,5,219.28,141.61,128.91,967.51,708.07,259.44
4207,2024-11-15,34,3,2,2,4,486.58,341.41,13.69,1932.62,1365.65,566.97
4208,2024-08-05,7,22,3,3,1,410.33,208.14,73.71,336.62,208.14,128.48
4209,2022-06-28,49,16,1,3,10,402.94,299.74,214.85,3814.59,2997.45,817.15
4210,2023-06-08,28,43,1,1,3,115.45,61.15,39.53,306.82,183.44,123.37
4211,2024-08-19,8,63,4,2,9,372.67,270.54,97.26,3256.8,2434.87,821.93
4212,2022-06-01,42,25,4,3,2,375.72,277.73,80.79,670.65,555.46,115.19
4213,2022-02-07,40,73,5,2,6,38.68,20.05,24.12,207.94,120.32,87.62
4214,2023-07-06,21,27,3,2,7,332.98,207.18,378.65,1952.23,1450.23,502.0
4215,2024-12-05,17,19,1,3,9,365.01,273.8,616.33,2668.72,2464.23,204.49
4216,2023-11-24,14,97,3,1,4,113.56,61.7,84.34,369.91,246.8,123.11
4217,2024-11-06,44,67,2,3,6,149.86,89.11,36.95,862.19,534.66,327.52
4218,2024-05-02,3,100,5,3,8,269.51,157.54,316.17,1839.92,1260.34,579.58
4219,2022-10-19,22,37,4,3,5,194.97,118.02,89.08,885.76,590.09,295.67
4220,2024-09-11,43,25,3,1,2,357.72,228.07,5.88,709.57,456.14,253.43
4221,2024-04-11,36,5,3,3,1,399.39,298.34,6.15,393.24,298.34,94.9
4222,2023-02-11,12,62,4,2,1,370.42,245.13,19.04,351.38,245.13,106.24
4223,2022-01-10,6,37,1,3,1,446.61,322.17,13.58,433.03,322.17,110.86
4224,2024-01-09,14,26,4,2,5,139.24,108.91,46.6,649.6,544.56,105.04
4225,2024-03-21,35,98,4,3,7,378.43,264.97,139.71,2509.31,1854.78,654.53
4226,2023-11-29,42,14,1,3,1,435.94,327.18,78.58,357.35,327.18,30.18
4227,2023-12-12,25,29,5,3,9,141.75,81.71,10.11,1265.67,735.39,530.29
4228,2024-05-13,23,40,1,3,10,125.48,90.41,134.22,1120.61,904.15,216.47
4229,2023-08-08,39,84,5,3,9,345.46,275.06,418.6,2690.54,2475.56,214.98
4230,2024-08-26,23,76,3,2,2,424.26,238.92,0.59,847.93,477.83,370.1
4231,2023-03-16,39,5,5,2,4,412.13,280.27,73.3,1575.22,1121.08,454.14
4232,2023-11-13,3,49,3,1,1,359.82,218.3,18.5,341.31,218.3,123.01
4233,2024-09-27,47,70,2,2,1,479.9,309.0,13.8,466.1,309.0,157.1
4234,2022-12-09,50,11,2,2,8,232.73,118.37,220.32,1641.5,946.96,694.54
4235,2022-07-24,7,6,1,3,6,388.08,267.12,406.18,1922.31,1602.75,319.56
4236,2022-01-23,15,17,3,3,9,32.0,16.39,1.62,286.39,147.52,138.87
4237,2023-12-28,31,32,1,1,6,271.07,164.98,1.7,1624.72,989.88,634.84
4238,2024-03-18,21,85,5,2,6,190.04,115.24,42.93,1097.3,691.46,405.85
4239,2023-10-04,6,46,3,2,10,425.04,321.39,551.32,3699.08,3213.91,485.17
4240,2022-05-06,37,83,5,2,4,374.95,236.19,4.21,1495.59,944.76,550.83
4241,2024-07-25,15,26,2,3,3,310.98,170.61,61.05,871.89,511.84,360.05
4242,2024-12-22,48,37,1,3,8,348.61,227.54,81.6,2707.28,1820.33,886.95
4243,2024-05-10,48,29,4,3,8,384.49,278.95,387.73,2688.22,2231.61,456.61
4244,2022-03-09,39,66,5,3,10,67.51,37.98,21.61,653.45,379.76,273.69
4245,2022-05-30,16,52,5,2,4,441.82,314.54,188.3,1578.98,1258.15,320.83
4246,2023-10-05,29,27,4,2,3,187.62,124.74,36.33,526.53,374.22,152.32
4247,2023-12-10,8,63,1,2,5,254.66,145.38,184.22,1089.05,726.9,362.15
4248,2022-08-02,3,57,5,1,9,192.51,108.56,325.95,1406.64,977.07,429.56
4249,2022-07-08,23,29,4,3,2,33.65,26.66,4.16,63.14,53.33,9.81
4250,2023-03-31,13,89,2,2,6,264.89,157.49,243.73,1345.59,944.97,400.62
4251,2022-04-05,33,20,4,2,6,42.92,31.82,2.71,254.82,190.89,63.92
4252,2022-01-15,6,30,1,2,2,85.02,46.74,18.75,151.29,93.48,57.81
4253,2023-12-04,4,58,5,1,10,332.21,213.75,127.57,3194.49,2137.52,1056.97
4254,2024-09-09,44,34,5,2,5,170.24,117.08,117.94,733.27,585.4,147.87
4255,2023-08-17,37,72,2,3,10,76.1,40.71,3.7,757.29,407.07,350.22
4256,2024-11-15,20,16,4,1,7,439.27,329.05,381.49,2693.37,2303.36,390.01
4257,2023-12-11,26,72,4,3,2,465.77,237.36,40.94,890.61,474.73,415.88
4258,2023-05-10,10,78,5,1,2,92.1,53.39,6.07,178.13,106.79,71.34
4259,2022-12-28,32,69,2,1,1,470.16,325.78,68.65,401.51,325.78,75.73
4260,2023-04-14,33,29,1,1,10,98.7,74.27,35.54,951.44,742.72,208.72
4261,2023-04-28,48,89,2,2,5,423.12,289.51,290.75,1824.84,1447.56,377.28
4262,2024-12-10,4,23,2,3,5,46.09,31.49,17.0,213.46,157.43,56.03
4263,2023-07-19,29,83,4,3,2,377.24,265.54,127.1,627.38,531.08,96.3
4264,2022-12-28,24,68,4,2,7,471.7,243.11,182.58,3119.3,1701.77,1417.53
4265,2023-07-29,27,84,4,1,9,404.11,309.49,619.48,3017.52,2785.44,232.08
4266,2023-07-24,40,93,1,3,5,482.48,286.63,455.05,1957.38,1433.17,524.2
4267,2024-06-24,31,72,5,1,8,148.74,101.12,23.54,1166.41,808.96,357.46
4268,2024-08-18,4,8,3,3,5,253.25,132.31,50.91,1215.33,661.54,553.79
4269,2022-06-06,16,43,4,2,3,464.22,335.28,54.82,1337.85,1005.84,332.0
4270,2024-05-30,17,50,5,1,2,177.89,117.02,48.62,307.15,234.04,73.12
4271,2022-05-19,49,55,1,2,9,37.21,21.36,49.9,284.99,192.2,92.79
4272,2022-05-20,48,53,3,3,7,152.2,102.66,70.21,995.17,718.64,276.53
4273,2022-05-19,16,9,2,1,6,269.03,156.73,84.16,1530.04,940.35,589.69
4274,2024-06-28,27,25,4,1,9,299.36,151.89,167.39,2526.86,1367.01,1159.85
4275,2023-08-31,12,93,4,3,1,388.6,306.73,24.34,364.26,306.73,57.53
4276,2022-07-18,40,16,4,3,7,290.25,145.78,61.08,1970.64,1020.44,950.2
4277,2023-06-18,43,88,4,3,5,226.31,168.06,78.36,1053.17,840.32,212.84
4278,2024-05-11,25,80,5,2,1,478.36,372.87,17.82,460.54,372.87,87.66
4279,2023-03-23,36,48,4,1,1,360.35,244.6,32.65,327.69,244.6,83.09
4280,2022-07-24,32,19,5,3,5,22.46,11.8,9.96,102.32,59.02,43.3
4281,2023-08-12,32,63,5,2,7,231.42,121.68,195.12,1424.8,851.78,573.02
4282,2023-02-11,9,42,3,2,4,115.86,73.06,25.26,438.16,292.23,145.93
4283,2023-06-09,33,75,2,1,6,436.14,239.92,441.98,2174.89,1439.49,735.4
4284,2024-04-25,36,97,4,1,6,250.59,131.36,2.18,1501.38,788.13,713.25
4285,2022-06-12,7,3,1,2,10,184.01,101.17,225.33,1614.76,1011.68,603.08
4286,2024-06-28,29,31,1,3,6,422.36,264.77,320.51,2213.63,1588.62,625.01
4287,2022-03-18,10,32,2,2,1,39.55,31.48,4.73,34.83,31.48,3.34
4288,2022-01-12,28,75,5,2,1,196.14,105.92,8.38,187.76,105.92,81.84
4289,2024-04-25,37,19,1,3,8,124.99,89.51,24.28,975.62,716.05,259.57
4290,2024-09-24,37,2,5,3,5,296.27,153.53,186.03,1295.31,767.63,527.68
4291,2022-05-01,25,81,3,3,9,80.31,47.06,55.25,667.55,423.56,244.0
4292,2024-01-09,33,98,3,3,4,411.51,298.36,76.68,1569.35,1193.43,375.92
4293,2023-07-23,26,78,3,3,3,72.56,36.55,20.27,197.41,109.66,87.76
4294,2022-12-11,15,49,3,2,10,279.85,168.52,357.13,2441.35,1685.22,756.13
4295,2024-05-09,43,72,5,1,1,170.97,93.39,16.81,154.16,93.39,60.77
4296,2024-04-16,20,30,1,2,7,178.72,89.78,177.4,1073.63,628.43,445.2
4297,2022-09-14,41,9,2,3,3,259.58,162.17,150.79,627.97,486.52,141.44
4298,2023-02-10,34,82,4,1,6,351.67,279.57,79.97,2030.03,1677.44,352.59
4299,2022-05-07,11,53,3,3,1,417.58,254.83,6.64,410.94,254.83,156.11
4300,2022-04-19,28,47,4,1,1,490.44,269.58,7.09,483.35,269.58,213.76
4301,2022-07-17,8,21,4,1,7,346.33,253.79,130.61,2293.67,1776.55,517.12
4302,2024-07-05,9,13,3,2,1,342.09,263.21,55.04,287.05,263.21,23.84
4303,2022-05-28,10,1,4,2,7,117.54,90.65,4.81,817.99,634.54,183.45
4304,2022-06-02,3,87,1,2,2,57.52,39.67,6.59,108.44,79.34,29.1
4305,2022-06-18,44,98,4,3,10,164.48,109.06,35.89,1608.87,1090.55,518.32
4306,2024-09-10,17,77,2,2,1,61.46,36.17,2.4,59.05,36.17,22.88
4307,2023-10-29,29,94,1,3,2,411.69,272.13,54.36,769.02,544.27,224.75
4308,2024-11-12,10,32,2,2,4,338.45,246.52,55.17,1298.64,986.1,312.54
4309,2023-05-27,38,58,3,2,5,121.33,69.38,120.42,486.21,346.9,139.3
4310,2022-12-15,22,54,3,3,6,69.12,51.29,72.36,342.33,307.72,34.61
4311,2022-05-29,1,21,3,2,10,483.78,321.84,841.69,3996.1,3218.45,777.65
4312,2024-06-09,5,58,1,1,10,159.16,93.07,30.81,1560.8,930.7,630.1
4313,2022-04-26,47,71,5,3,5,127.28,74.16,81.5,554.9,370.82,184.08
4314,2022-01-28,28,56,5,2,4,415.41,274.77,288.55,1373.07,1099.08,274.0
4315,2022-07-25,9,1,4,2,7,338.88,222.38,334.11,2038.02,1556.69,481.32
4316,2024-06-02,33,24,2,3,9,211.13,148.2,313.39,1586.77,1333.81,252.95
4317,2024-01-28,42,21,2,3,1,427.88,324.22,20.54,407.34,324.22,83.12
4318,2024-06-18,21,11,3,3,7,233.48,156.31,33.9,1600.45,1094.18,506.28
4319,2024-09-06,47,45,5,2,9,262.27,178.61,126.73,2233.68,1607.53,626.15
4320,2022-12-17,31,43,5,2,4,397.46,291.92,50.32,1539.53,1167.66,371.87
4321,2023-10-21,46,11,5,2,8,61.66,33.01,37.37,455.95,264.12,191.83
4322,2024-07-20,4,38,1,3,9,400.06,208.64,637.98,2962.56,1877.73,1084.83
4323,2023-02-03,10,66,5,2,5,122.51,62.55,34.68,577.88,312.76,265.11
4324,2024-03-14,43,100,1,1,8,473.87,269.88,520.57,3270.39,2159.01,1111.38
4325,2023-06-01,41,70,2,3,2,264.17,169.77,97.7,430.63,339.54,91.09
4326,2023-05-27,10,29,4,3,10,147.83,97.63,108.31,1370.0,976.3,393.71
4327,2022-05-26,32,52,5,3,10,32.93,23.73,43.24,286.08,237.26,48.82
4328,2022-12-12,2,84,1,3,10,358.9,276.38,717.04,2871.94,2763.85,108.09
4329,2022-01-18,33,2,4,3,5,278.77,151.21,112.19,1281.66,756.03,525.63
4330,2024-06-11,34,60,4,2,3,25.81,18.21,6.88,70.55,54.64,15.91
4331,2023-01-13,12,9,3,1,6,282.98,222.97,291.78,1406.08,1337.79,68.29
4332,2024-12-21,50,97,3,1,7,448.35,256.88,556.08,2582.4,1798.16,784.24
4333,2022-07-23,27,26,1,3,5,379.43,272.49,277.19,1619.95,1362.44,257.51
4334,2022-01-22,3,58,5,3,2,409.3,274.4,79.62,738.98,548.79,190.19
4335,2023-07-24,33,56,4,2,5,494.04,261.1,5.94,2464.24,1305.5,1158.74
4336,2023-06-11,31,8,2,3,2,129.64,67.53,24.7,234.58,135.05,99.53
4337,2024-10-25,31,22,1,1,4,209.15,149.86,11.63,824.96,599.45,225.51
4338,2023-01-29,17,48,5,1,9,408.08,243.5,216.93,3455.82,2191.47,1264.35
4339,2022-01-18,4,59,5,1,6,141.31,104.1,67.97,779.89,624.59,155.29
4340,2024-11-30,29,11,2,1,3,391.37,199.68,7.22,1166.89,599.03,567.86
4341,2024-08-06,17,88,5,3,1,417.17,297.61,76.25,340.92,297.61,43.31
4342,2024-01-14,12,40,4,3,7,378.06,192.23,158.53,2487.9,1345.63,1142.28
4343,2024-08-10,43,75,1,1,7,446.37,236.64,86.98,3037.59,1656.48,1381.11
4344,2024-09-27,24,3,4,3,2,486.78,363.06,170.86,802.7,726.13,76.57
4345,2023-11-17,16,84,2,1,2,238.72,166.73,41.81,435.62,333.46,102.17
4346,2024-04-16,36,44,2,1,2,414.11,319.21,9.66,818.56,638.42,180.14
4347,2022-11-26,19,23,4,1,9,458.38,276.08,402.21,3723.25,2484.71,1238.54
4348,2024-02-06,25,59,4,2,5,499.58,265.89,275.88,2222.04,1329.44,892.6
4349,2024-05-24,15,70,1,3,6,270.86,137.62,195.79,1429.37,825.7,603.67
4350,2023-08-08,3,7,1,2,7,213.2,153.81,264.42,1227.97,1076.68,151.29
4351,2022-04-24,30,50,2,1,4,103.44,77.23,32.97,380.78,308.91,71.87
4352,2024-04-16,35,94,4,2,7,22.07,12.81,5.72,148.74,89.68,59.06
4353,2024-05-11,3,18,1,3,6,207.08,144.37,94.61,1147.87,866.2,281.67
4354,2024-04-16,4,34,2,1,9,281.05,154.28,86.75,2442.75,1388.51,1054.23
4355,2023-07-30,23,87,2,2,5,266.24,139.68,265.66,1065.54,698.41,367.12
4356,2024-02-05,26,83,4,2,2,209.62,109.33,79.39,339.85,218.67,121.18
4357,2023-04-05,2,27,4,2,9,62.69,36.49,70.8,493.38,328.42,164.95
4358,2022-09-21,44,60,3,1,7,206.78,150.82,155.07,1292.36,1055.71,236.64
4359,2022-07-13,27,8,2,3,2,164.4,124.67,6.41,322.39,249.33,73.06
4360,2023-08-15,11,6,4,1,6,350.92,223.35,265.93,1839.61,1340.12,499.5
4361,2023-06-09,50,31,2,2,4,477.69,350.84,147.48,1763.28,1403.34,359.94
4362,2023-03-09,29,37,3,1,6,475.56,348.57,99.43,2753.91,2091.4,662.51
4363,2023-01-30,25,22,2,2,1,436.15,267.7,36.45,399.7,267.7,131.99
4364,2024-07-20,4,10,4,3,4,32.34,24.12,14.28,115.07,96.47,18.6
4365,2024-04-20,7,100,4,1,7,276.84,179.67,40.15,1897.72,1257.69,640.03
4366,2022-11-04,45,34,1,2,5,473.33,300.49,248.76,2117.89,1502.43,615.45
4367,2022-12-28,2,53,2,1,5,151.0,104.5,21.92,733.1,522.52,210.58
4368,2023-12-09,24,31,1,3,1,117.13,64.97,10.16,106.97,64.97,41.99
4369,2023-01-11,18,12,3,1,7,76.0,41.07,67.93,464.06,287.49,176.57
4370,2023-09-11,36,52,2,3,10,171.41,89.18,255.91,1458.17,891.82,566.34
4371,2023-04-24,22,1,2,2,8,305.25,197.39,445.0,1997.02,1579.12,417.9
4372,2024-05-09,36,27,5,2,8,204.83,132.45,297.07,1341.56,1059.64,281.93
4373,2024-09-01,12,100,4,2,3,122.09,88.37,49.26,317.0,265.11,51.89
4374,2024-08-24,18,47,1,2,7,57.15,33.38,65.8,334.27,233.64,100.63
4375,2024-12-23,19,17,4,1,10,55.61,33.46,86.1,470.01,334.63,135.37
4376,2024-09-27,9,48,5,1,6,197.37,151.47,41.51,1142.7,908.81,233.89
4377,2024-11-09,1,70,2,1,3,378.22,271.88,64.44,1070.23,815.64,254.6
4378,2023-08-23,36,4,3,2,5,223.9,153.3,132.04,987.49,766.5,220.98
4379,2024-05-01,20,21,5,3,8,421.35,324.12,232.29,3138.48,2592.98,545.5
4380,2023-10-07,15,25,5,1,6,299.12,236.43,199.05,1595.65,1418.59,177.05
4381,2022-05-14,36,82,4,1,4,273.52,149.17,39.14,1054.94,596.69,458.25
4382,2023-12-02,23,91,4,2,8,340.76,260.86,35.96,2690.12,2086.85,603.28
4383,2023-06-29,44,30,2,3,7,134.84,99.26,19.23,924.64,694.83,229.81
4384,2024-03-16,24,57,2,3,9,309.18,188.57,53.26,2729.37,1697.09,1032.28
4385,2022-07-24,36,63,4,2,8,248.89,161.86,255.37,1735.73,1294.9,440.82
4386,2022-11-17,21,97,5,3,9,499.27,389.74,831.45,3661.94,3507.7,154.24
4387,2024-05-24,19,9,3,1,5,153.14,102.85,150.97,614.73,514.25,100.49
4388,2024-05-02,19,65,4,3,3,359.35,267.45,77.6,1000.45,802.34,198.11
4389,2024-04-07,15,65,5,1,5,20.07,13.02,1.41,98.93,65.08,33.86
4390,2023-02-07,30,66,5,2,6,228.24,133.81,266.23,1103.22,802.85,300.38
4391,2024-01-27,16,53,4,1,2,354.74,191.26,105.33,604.14,382.52,221.62
4392,2022-07-22,35,12,2,3,1,27.34,15.76,1.2,26.14,15.76,10.38
4393,2023-12-13,4,100,2,1,2,46.7,34.54,18.64,74.76,69.09,5.67
4394,2022-12-13,27,42,4,2,3,456.73,342.09,58.66,1311.53,1026.28,285.24
